9.93756e-16;2.28247e-15;4.90031e-15;1.00824e-14;2.01211e-14;3.92066e-14;7.48866e-14;1.40557e-13;2.59653e-13;4.72599e-13;8.48153e-13;1.50169e-12;2.6242e-12;4.52783e-12;7.71607e-12;1.29911e-11;2.16154e-11;3.55518e-11;5.78172e-11;9.29945e-11;1.47969e-10;2.32968e-10;3.63026e-10;5.59999e-10;8.55335e-10;1.29381e-09;1.93854e-09;2.87754e-09;4.2324e-09;6.1693e-09;8.91317e-09;1.27654e-08;1.81258e-08;2.55193e-08;3.56285e-08;4.93316e-08;6.77474e-08;9.22859e-08;1.24706e-07;1.6718e-07;2.22359e-07;2.93443e-07;3.84259e-07;4.9932e-07;6.43895e-07;8.24054e-07;1.04671e-06;1.31963e-06;1.6514e-06;2.05142e-06;2.52978e-06;3.09713e-06;3.76452e-06;4.54314e-06;5.44408e-06;6.47797e-06;7.65463e-06;8.98267e-06;1.04691e-05;1.21187e-05;1.39338e-05;1.5914e-05;1.80552e-05;2.03499e-05;2.27865e-05;2.53493e-05;2.80184e-05;3.07695e-05;3.35742e-05;3.64002e-05;3.92115e-05;4.19688e-05;4.46303e-05;4.71522e-05;4.94895e-05;5.1597e-05;5.34303e-05;5.49467e-05;5.61066e-05;5.68746e-05;5.72212e-05;5.71233e-05;5.65661e-05;5.5544e-05;5.40612e-05;5.21328e-05;4.97845e-05;4.70532e-05;4.39856e-05;4.06378e-05;3.70732e-05;3.33608e-05;2.95727e-05;2.57816e-05;2.20583e-05;1.84694e-05;1.50771e-05;1.19416e-05;9.13243e-06;6.76028e-06;5.06022e-06
4.04923e-16;9.40742e-16;2.04264e-15;4.25029e-15;8.57775e-15;1.69019e-14;3.26447e-14;6.19546e-14;1.1572e-13;2.12952e-13;3.86381e-13;6.916e-13;1.22177e-12;2.13098e-12;3.67083e-12;6.24707e-12;1.0506e-11;1.74648e-11;2.87056e-11;4.66617e-11;7.50325e-11;1.19381e-10;1.87984e-10;2.9302e-10;4.52228e-10;6.91176e-10;1.04634e-09;1.56922e-09;2.33184e-09;3.43386e-09;5.01185e-09;7.25114e-09;1.04006e-08;1.47914e-08;2.08594e-08;2.91729e-08;4.04654e-08;5.56739e-08;7.59833e-08;1.02876e-07;1.38189e-07;1.84171e-07;2.43551e-07;3.19597e-07;4.16184e-07;5.37856e-07;6.8987e-07;8.78242e-07;1.10977e-06;1.39201e-06;1.7333e-06;2.14264e-06;2.62962e-06;3.20428e-06;3.87692e-06;4.65789e-06;5.55729e-06;6.58466e-06;7.74868e-06;9.05673e-06;1.05146e-05;1.21258e-05;1.38917e-05;1.58106e-05;1.78778e-05;2.00849e-05;2.24199e-05;2.4867e-05;2.74062e-05;3.00138e-05;3.26617e-05;3.53187e-05;3.79498e-05;4.0517e-05;4.29801e-05;4.5297e-05;4.74246e-05;4.93197e-05;5.09402e-05;5.22461e-05;5.32006e-05;5.37717e-05;5.39335e-05;5.36672e-05;5.29626e-05;5.18187e-05;5.02451e-05;4.82617e-05;4.58992e-05;4.31985e-05;4.02094e-05;3.69897e-05;3.36031e-05;3.01168e-05;2.65997e-05;2.31198e-05;1.97443e-05;1.65417e-05;1.35927e-05;1.10219e-05;9.07895e-06
1.61141e-16;3.78717e-16;8.3173e-16;1.7504e-15;3.57278e-15;7.11974e-15;1.39066e-14;2.66894e-14;5.04092e-14;9.37989e-14;1.72079e-13;3.11417e-13;5.56202e-13;9.80752e-13;1.7079e-12;2.93815e-12;4.99478e-12;8.39278e-12;1.3943e-11;2.29076e-11;3.72288e-11;5.98633e-11;9.52626e-11;1.50058e-10;2.34027e-10;3.61431e-10;5.52867e-10;8.37779e-10;1.25784e-09;1.87143e-09;2.75957e-09;4.03353e-09;5.84468e-09;8.39687e-09;1.1962e-08;1.6899e-08;2.36774e-08;3.29045e-08;4.5359e-08;6.20283e-08;8.41523e-08;1.13272e-07;1.51282e-07;2.00486e-07;2.63661e-07;3.44107e-07;4.45711e-07;5.72996e-07;7.31161e-07;9.26109e-07;1.16446e-06;1.45354e-06;1.80133e-06;2.21641e-06;2.70785e-06;3.28506e-06;3.95761e-06;4.73502e-06;5.62648e-06;6.64057e-06;7.78494e-06;9.06596e-06;1.04883e-05;1.20548e-05;1.37657e-05;1.56187e-05;1.76084e-05;1.97262e-05;2.19598e-05;2.42933e-05;2.67072e-05;2.9178e-05;3.16785e-05;3.41781e-05;3.66429e-05;3.9036e-05;4.13185e-05;4.34498e-05;4.53884e-05;4.70931e-05;4.85238e-05;4.96431e-05;5.04174e-05;5.08179e-05;5.08225e-05;5.0417e-05;4.95957e-05;4.83627e-05;4.67323e-05;4.47292e-05;4.23881e-05;3.97529e-05;3.68752e-05;3.38133e-05;3.06297e-05;2.73897e-05;2.4161e-05;2.10165e-05;1.80448e-05;1.53804e-05;1.32831e-05
6.26039e-17;1.48855e-16;3.30691e-16;7.03965e-16;1.45338e-15;2.92942e-15;5.78709e-15;1.12326e-14;2.14552e-14;4.0372e-14;7.48944e-14;1.37051e-13;2.47497e-13;4.41238e-13;7.76847e-13;1.3511e-12;2.32193e-12;3.94403e-12;6.6233e-12;1.09992e-11;1.8068e-11;2.93645e-11;4.72277e-11;7.5185e-11;1.18499e-10;1.84943e-10;2.85877e-10;4.37742e-10;6.64091e-10;9.98334e-10;1.48739e-09;2.19653e-09;3.21563e-09;4.66727e-09;6.71697e-09;9.58613e-09;1.35679e-08;1.90467e-08;2.65216e-08;3.66343e-08;5.02011e-08;6.82506e-08;9.20657e-08;1.23229e-07;1.63675e-07;2.15738e-07;2.82213e-07;3.66402e-07;4.72165e-07;6.03965e-07;7.66898e-07;9.66713e-07;1.20981e-06;1.50323e-06;1.8546e-06;2.27204e-06;2.76411e-06;3.33959e-06;4.00738e-06;4.77624e-06;5.65455e-06;6.65007e-06;7.76959e-06;9.01865e-06;1.04012e-05;1.19193e-05;1.35726e-05;1.53583e-05;1.72707e-05;1.93011e-05;2.1437e-05;2.3663e-05;2.59595e-05;2.83036e-05;3.06687e-05;3.30248e-05;3.53388e-05;3.75748e-05;3.9695e-05;4.16599e-05;4.34296e-05;4.49646e-05;4.62271e-05;4.71822e-05;4.77993e-05;4.80534e-05;4.79265e-05;4.74086e-05;4.64988e-05;4.5206e-05;4.3549e-05;4.15563e-05;3.92658e-05;3.67232e-05;3.39815e-05;3.10992e-05;2.81405e-05;2.51784e-05;2.2305e-05;1.96612e-05;1.75109e-05
2.37339e-17;5.70988e-17;1.28329e-16;2.7636e-16;5.77182e-16;1.17681e-15;2.35155e-15;4.61662e-15;8.91875e-15;1.69729e-14;3.18426e-14;5.89254e-14;1.07605e-13;1.93979e-13;3.45317e-13;6.07225e-13;1.05505e-12;1.81179e-12;3.07585e-12;5.16366e-12;8.57418e-12;1.40855e-11;2.28981e-11;3.68439e-11;5.86903e-11;9.25736e-11;1.44614e-10;2.23777e-10;3.43064e-10;5.21143e-10;7.84559e-10;1.17069e-09;1.73164e-09;2.53937e-09;3.6923e-09;5.32368e-09;7.61226e-09;1.07954e-08;1.51854e-08;2.11889e-08;2.93304e-08;4.02795e-08;5.48828e-08;7.41999e-08;9.95436e-08;1.32523e-07;1.75092e-07;2.29596e-07;2.98821e-07;3.86041e-07;4.9506e-07;6.30248e-07;7.96567e-07;9.99582e-07;1.24545e-06;1.54092e-06;1.89323e-06;2.31008e-06;2.79952e-06;3.36979e-06;4.02915e-06;4.78572e-06;5.64722e-06;6.62071e-06;7.71232e-06;8.92697e-06;1.0268e-05;1.17371e-05;1.33334e-05;1.50539e-05;1.68928e-05;1.88411e-05;2.08867e-05;2.3014e-05;2.5204e-05;2.74338e-05;2.96775e-05;3.19053e-05;3.40848e-05;3.61809e-05;3.81564e-05;3.9973e-05;4.15922e-05;4.29762e-05;4.40896e-05;4.49e-05;4.53802e-05;4.55089e-05;4.52722e-05;4.46646e-05;4.36897e-05;4.23609e-05;4.07006e-05;3.8741e-05;3.65225e-05;3.40936e-05;3.15115e-05;2.88452e-05;2.61862e-05;2.36774e-05;2.15814e-05
8.77624e-18;2.13654e-17;4.85843e-17;1.05857e-16;2.23675e-16;4.61373e-16;9.32661e-16;1.85223e-15;3.61952e-15;6.96718e-15;1.32203e-14;2.47426e-14;4.56943e-14;8.33016e-14;1.49955e-13;2.66637e-13;4.68435e-13;8.13335e-13;1.39603e-12;2.36938e-12;3.9774e-12;6.60526e-12;1.08545e-11;1.76543e-11;2.84255e-11;4.53178e-11;7.15511e-11;1.11899e-10;1.73371e-10;2.66154e-10;4.04911e-10;6.10544e-10;9.1256e-10;1.35221e-09;1.98662e-09;2.89411e-09;4.18109e-09;5.99066e-09;8.51352e-09;1.20012e-08;1.67825e-08;2.32829e-08;3.20473e-08;4.37674e-08;5.93121e-08;7.97622e-08;1.06448e-07;1.40992e-07;1.85351e-07;2.4186e-07;3.13277e-07;4.02828e-07;5.14238e-07;6.51765e-07;8.20219e-07;1.02497e-06;1.27193e-06;1.56754e-06;1.9187e-06;2.33273e-06;2.81721e-06;3.37989e-06;4.02855e-06;4.77075e-06;5.61369e-06;6.56391e-06;7.62706e-06;8.80762e-06;1.01086e-05;1.15312e-05;1.30745e-05;1.47353e-05;1.65076e-05;1.83825e-05;2.03479e-05;2.23883e-05;2.44846e-05;2.66143e-05;2.87513e-05;3.08664e-05;3.29273e-05;3.48992e-05;3.67458e-05;3.84297e-05;3.99136e-05;4.11618e-05;4.21408e-05;4.28215e-05;4.31798e-05;4.31983e-05;4.28675e-05;4.21861e-05;4.11621e-05;3.98131e-05;3.81656e-05;3.62562e-05;3.4132e-05;3.18547e-05;2.95117e-05;2.72432e-05;2.53059e-05
3.16413e-18;7.79569e-18;1.79384e-17;3.95494e-17;8.45582e-17;1.76478e-16;3.60945e-16;7.25217e-16;1.4337e-15;2.79174e-15;5.35853e-15;1.01441e-14;1.89484e-14;3.4937e-14;6.36054e-14;1.14375e-13;2.03197e-13;3.5676e-13;6.19183e-13;1.06257e-12;1.80344e-12;3.02799e-12;5.03056e-12;8.27147e-12;1.34632e-11;2.16969e-11;3.46272e-11;5.47374e-11;8.5718e-11;1.33e-10;2.04496e-10;3.11627e-10;4.70714e-10;7.04861e-10;1.04646e-09;1.54049e-09;2.24881e-09;3.25573e-09;4.67498e-09;6.65858e-09;9.40779e-09;1.31865e-08;1.83374e-08;2.53012e-08;3.46392e-08;4.70596e-08;6.34466e-08;8.4894e-08;1.12741e-07;1.4861e-07;1.94451e-07;2.52575e-07;3.25703e-07;4.16998e-07;5.30097e-07;6.69141e-07;8.3879e-07;1.04422e-06;1.29113e-06;1.58568e-06;1.93449e-06;2.34452e-06;2.82299e-06;3.37727e-06;4.01474e-06;4.74258e-06;5.56758e-06;6.49594e-06;7.53296e-06;8.68284e-06;9.94831e-06;1.13304e-05;1.28281e-05;1.44379e-05;1.61538e-05;1.79667e-05;1.98644e-05;2.18313e-05;2.3848e-05;2.5892e-05;2.79369e-05;2.99534e-05;3.19092e-05;3.37698e-05;3.54992e-05;3.7061e-05;3.84194e-05;3.95403e-05;4.0393e-05;4.09512e-05;4.11945e-05;4.11097e-05;4.06914e-05;3.99432e-05;3.8878e-05;3.75192e-05;3.59022e-05;3.40788e-05;3.21292e-05;3.01878e-05;2.85012e-05
1.11229e-18;2.77384e-18;6.45991e-18;1.4414e-17;3.11881e-17;6.5871e-17;1.36331e-16;2.77171e-16;5.54423e-16;1.09229e-15;2.12111e-15;4.06223e-15;7.67598e-15;1.43164e-14;2.63638e-14;4.795e-14;8.61589e-14;1.5299e-13;2.68527e-13;4.66007e-13;7.99799e-13;1.35787e-12;2.28101e-12;3.79213e-12;6.24049e-12;1.01677e-11;1.64051e-11;2.62159e-11;4.15007e-11;6.50911e-11;1.01164e-10;1.55824e-10;2.37901e-10;3.60056e-10;5.40258e-10;8.03779e-10;1.18582e-09;1.73495e-09;2.51756e-09;3.62354e-09;5.17342e-09;7.32738e-09;1.02962e-08;1.43545e-08;1.98571e-08;2.72576e-08;3.71306e-08;5.01969e-08;6.73522e-08;8.96985e-08;1.18578e-07;1.55612e-07;2.02734e-07;2.62233e-07;3.36788e-07;4.29502e-07;5.43934e-07;6.84122e-07;8.54592e-07;1.06037e-06;1.30696e-06;1.60033e-06;1.94684e-06;2.35322e-06;2.82642e-06;3.37355e-06;4.00169e-06;4.71778e-06;5.52834e-06;6.43933e-06;7.45585e-06;8.58189e-06;9.82e-06;1.1171e-05;1.26336e-05;1.42042e-05;1.58764e-05;1.76409e-05;1.94848e-05;2.13921e-05;2.3343e-05;2.53141e-05;2.72787e-05;2.92069e-05;3.10662e-05;3.2822e-05;3.44387e-05;3.58809e-05;3.71141e-05;3.81064e-05;3.88299e-05;3.92618e-05;3.93859e-05;3.91935e-05;3.86848e-05;3.78705e-05;3.67734e-05;3.54345e-05;3.39245e-05;3.23697e-05;3.10047e-05
3.81833e-19;9.64031e-19;2.27273e-18;5.1334e-18;1.12433e-17;2.40361e-17;5.03511e-17;1.03605e-16;2.09735e-16;4.18155e-16;8.21695e-16;1.59234e-15;3.04442e-15;5.74488e-15;1.07031e-14;1.96936e-14;3.57971e-14;6.42984e-14;1.14156e-13;2.00379e-13;3.47833e-13;5.97255e-13;1.01466e-12;1.70589e-12;2.83884e-12;4.67717e-12;7.6306e-12;1.23296e-11;1.97345e-11;3.12941e-11;4.91725e-11;7.65715e-11;1.18183e-10;1.80815e-10;2.7426e-10;4.12457e-10;6.15075e-10;9.09603e-10;1.3341e-09;1.94075e-09;2.80049e-09;4.00878e-09;5.69294e-09;8.02115e-09;1.12135e-08;1.55555e-08;2.14136e-08;2.92542e-08;3.96652e-08;5.33804e-08;7.13076e-08;9.45585e-08;1.24482e-07;1.627e-07;2.11141e-07;2.72079e-07;3.48167e-07;4.4247e-07;5.58495e-07;7.00209e-07;8.72055e-07;1.07896e-06;1.3263e-06;1.61992e-06;1.96605e-06;2.37125e-06;2.84232e-06;3.38621e-06;4.00985e-06;4.72001e-06;5.52307e-06;6.42482e-06;7.43017e-06;8.54291e-06;9.76534e-06;1.10979e-05;1.25391e-05;1.40846e-05;1.57274e-05;1.74575e-05;1.92611e-05;2.11211e-05;2.30166e-05;2.49233e-05;2.68133e-05;2.86558e-05;3.04177e-05;3.20645e-05;3.3561e-05;3.48727e-05;3.59671e-05;3.68151e-05;3.73921e-05;3.76801e-05;3.76683e-05;3.73558e-05;3.67541e-05;3.58926e-05;3.48318e-05;3.36889e-05;3.26868e-05
1.28882e-19;3.2953e-19;7.86684e-19;1.79923e-18;3.99013e-18;8.6367e-18;1.83171e-17;3.81566e-17;7.81937e-17;1.57807e-16;3.13878e-16;6.15631e-16;1.19124e-15;2.27491e-15;4.28901e-15;7.98567e-15;1.46876e-14;2.66931e-14;4.79478e-14;8.5148e-14;1.49528e-13;2.5973e-13;4.46347e-13;7.59052e-13;1.27765e-12;2.12905e-12;3.51296e-12;5.74059e-12;9.29202e-12;1.49006e-11;2.36759e-11;3.728e-11;5.81797e-11;9.00008e-11;1.38022e-10;2.09859e-10;3.16392e-10;4.73024e-10;7.01354e-10;1.0314e-09;1.50447e-09;2.17692e-09;3.1249e-09;4.45034e-09;6.28847e-09;8.81701e-09;1.22674e-08;1.69381e-08;2.32109e-08;3.1569e-08;4.2619e-08;5.71148e-08;7.5985e-08;1.00363e-07;1.31619e-07;1.71393e-07;2.21632e-07;2.84624e-07;3.63032e-07;4.59925e-07;5.78808e-07;7.2364e-07;8.9885e-07;1.10934e-06;1.36047e-06;1.65803e-06;2.00823e-06;2.41757e-06;2.89282e-06;3.44086e-06;4.06853e-06;4.78252e-06;5.58905e-06;6.49374e-06;7.50123e-06;8.61495e-06;9.83671e-06;1.11664e-05;1.26015e-05;1.41368e-05;1.57642e-05;1.7472e-05;1.92451e-05;2.10646e-05;2.29078e-05;2.47488e-05;2.65581e-05;2.83039e-05;2.99525e-05;3.14692e-05;3.28198e-05;3.39716e-05;3.48949e-05;3.55646e-05;3.5962e-05;3.60767e-05;3.59099e-05;3.54811e-05;3.48405e-05;3.40963e-05;3.34625e-05
